formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C36H75N3O3	[M - H2O + H]+	C36H74N3O2+	0.986	0.333	12.425	12.425	0.000	4	0.817	4.493	4.493	-31020.839		580.578	490	8.159	860778282269044426	860777723650626912	860777723650626911	2452	
1	C34H64O2	[M + H3N + H]+	C34H68NO2+	1.000	0.333	109.138	105.856	3.282	31	0.739	0.087	0.972	0.772		522.525	490	8.164	860778316695894122	860777723688375652	860777723688375651	2453	
1	C46H89NO8	[M + H]+	C46H90NO8+	1.000	0.333	67.206	60.651	6.555	27	0.868	3.544	3.544	0.834		784.667	490	8.166	860778262425790832	860777723763873132	860777723763873131	2455	
1	C46H89NO8	[M + Na]+	C46H89NNaO8+	1.000	1.000	126.960	119.852	7.108	35	0.659	1.340	1.417	0.162		806.648	490	8.167	860778265370192442	860777723721930088	860777723721930087	2454	
1	C36H70N2O	[M + H3N + H]+	C36H74N3O+	0.995	0.333	31.737	31.737	0.000	12	0.856	5.390	5.390	0.088		564.583	490	8.174	860778269124094899	860777723797427568	860777723797427567	2456	
1	C38H75NO3	[M + H]+	C38H76NO3+	0.553	0.333	51.465	43.180	8.285	21	0.861	6.010	6.010	0.619		594.582	492	8.200	860778316930775157	860777723830982004	860777723830982003	2457	
1	C29H40O6	[M + H]+	C29H41O6+	1.000	0.477	20.646	20.646	0.000	6	0.080	0.198	0.198	0.700		485.290	492	8.207	860778266284550802	860777724388824504	860777724388824503	2474	
1	C28H59NO2	[M - H2O + H]+	C28H58NO+	1.000	0.333	6.870	6.870	0.000	4	0.161	0.005	0.902	-42432.526		424.451	492	8.208	860778269254118368	860777724527236552	860777724523042247	2478	
1	C49H91NO10	[M - H2O + H]+	C49H90NO9+	0.405	0.333	43.960	43.960	0.000	12	0.124	5.913	5.913	-21522.797		836.664	493	8.212	860778315693455402	860777723956811140	860777723956811139	2461	
1	C34H65NO2Si2	[M - H2O + H]+	C34H64NOSi2+	0.669	0.333	21.286	21.286	0.000	5	0.549	0.711	0.711	-32250.277		558.452	493	8.214	860778316549093460	860777723893896572	860777723889702267	2459	
1	C40H81N5O5	[M - H2O + H]+	C40H80N5O4+	0.346	0.227	53.642	53.642	0.000	25	0.886	1.138	2.113	-25930.357		694.619	493	8.225	860778264887847417	860777724019725708	860777724019725707	2463	
1	C33H69N3O2	[M - H2O + H]+	C33H68N3O+	0.799	0.333	3.007	3.007	0.000	2	0.120	0.816	0.816	-34464.706		522.537	494	8.227	860778316666533991	860777724120389016	860777724120389015	2466	
1	C31H58O	[M + H3N + H]+	C31H62NO+	1.000	0.333	66.311	59.719	6.592	20	0.696	2.669	3.509	0.598		464.483	494	8.237	860778266615900846	860777724158137756	860777724158137755	2467	
1	C61H109N11O13	[M + Na]+	C61H109N11NaO13+	1.000	1.000	30.471	27.358	3.112	20	0.950	0.139	0.997	-1.331		1226.808	494	8.238	860778271992999026	860777724091028884	860777724091028883	2465	
1	C29H58O5Si	[M + H3N + H]+	C29H62NO5Si+	0.954	0.317	63.777	63.777	0.000	13	0.724	4.781	4.781	0.531		532.439	494	8.240	860778265651210841	860777724187497888	860777724187497887	2468	
1	C32H62O2	[M + H3N + H]+	C32H66NO2+	0.970	0.333	74.199	71.253	2.945	22	0.782	3.596	3.596	2.504		496.510	495	8.242	860778265626045013	860777724254606760	860777724254606759	2470	
1	C65H121NO2	[M + H3N + H]+	C65H125N2O2+	1.000	0.248	68.274	62.110	6.164	38	0.702	0.721	1.070	0.427		965.974	495	8.248	860778266330688167	860777724288161196	860777724288161195	2471	
1	C48H91NO8	[M + Na]+	C48H91NNaO8+	0.992	0.922	15.948	9.193	6.755	2	0.025	0.853	0.853	0.121		832.664	495	8.248	860778270256557103	860777724355270068	860777724355270067	2473	
1	C48H91NO8	[M + H]+	C48H92NO8+	0.999	0.333	63.996	57.412	6.583	24	0.863	2.389	2.389	0.647		810.682	495	8.250	860778267916135166	860777724460127680	860777724460127679	2476	
1	C48H91NO8	[M - H2O + H]+	C48H90NO7+	1.000	0.333	59.355	59.355	0.000	25	0.912	4.789	4.789	-22721.951		792.671	495	8.251	860778270889897034	860777724426573244	860777724426573243	2475	
1	C48H90NO8P	[M + H]+	C48H91NO8P+	1.000	1.000	33.710	33.710	0.000	9	0.897	2.580	2.580	0.402	PC 40:3	840.648	495	8.252	860778275566546285	860777724221052324	860777724221052323	2469	
1	C45H88NO8P	[M + H]+	C45H89NO8P+	1.000	1.000	32.509	32.509	0.000	7	0.933	2.244	2.244	0.695		802.633	495	8.257	860778266745924273	860777724321715632	860777724321715631	2472	
1	C66H121NO2	[M + H3N + H]+	C66H125N2O2+	1.000	0.333	63.461	63.461	0.000	30	0.827	0.996	1.115	0.238		977.974	497	8.288	860778286773727198	860777724619511252	860777724619511251	2481	
1	C34H67F2NO	[M + H3N + H]+	C34H71F2N2O+	0.945	0.500	22.900	22.900	0.000	8	0.732	1.231	1.231	1.633		561.554	497	8.289	860778308785436202	860777724556596684	860777724556596683	2479	
1	C37H73NO3	[M - H2O + H]+	C37H72NO2+	0.768	0.333	21.272	21.272	0.000	6	0.530	0.422	0.568	-32014.860		562.556	497	8.289	860778265189837343	860777724682425820	860777724682425819	2483	
1	C18H35NO	[M - H2O + H]+	C18H34N+	1.000	0.333	1.997	1.997	0.000	0	0.000	0.032	0.032	-68152.387		264.269	497	8.290	860778266846587573	860777724648871384	860777724648871383	2482	
1	C35H64N2O	[M + H3N + H]+	C35H68N3O+	0.973	0.312	25.451	25.451	0.000	9	0.171	4.609	4.609	0.622		546.536	497	8.290	860778267836443379	860777724749534692	860777724749534691	2485	
1	C36H67NO	[M + H3N + H]+	C36H71N2O+	1.000	0.333	69.019	63.377	5.642	25	0.729	3.802	3.802	0.984		547.557	497	8.291	860778272785722549	860777724854392304	860777724854392303	2488	
1	C68H123NO2	[M + H3N + H]+	C68H127N2O2+	1.000	0.333	78.888	67.324	11.564	43	0.897	0.098	0.630	0.271		1003.989	497	8.291	860778268146821925	860777724976027132	860777724976027131	2491	
1	C36H71N3O2	[M - H2O + H]+	C36H70N3O+	1.000	0.333	11.956	4.444	7.512	1	0.812	11.638	11.638	-32129.538		560.552	497	8.291	860778272966077631	860777724938278392	860777724938278391	2490	
1	C39H73NO	[M + H3N + H]+	C39H77N2O+	0.993	0.333	59.916	59.916	0.000	22	0.744	4.994	4.994	0.337		589.603	497	8.291	860778268608195403	860777724892141044	860777724892141043	2489	
1	C34H60O	[M + H3N + H]+	C34H64NO+	1.000	0.333	150.033	143.148	6.885	41	0.843	0.445	0.574	1.707		502.499	498	8.292	860778289269338273	860777725013775872	860777725013775871	2492	
1	C31H63N3O4	[M - H2O + H]+	C31H62N3O3+	0.789	0.104	6.517	0.750	5.767	0	0.000	2.808	2.808	-34336.846		524.480	498	8.292	860778273544891597	860777725076690440	860777725076690439	2494	
1	C68H127NO2	[M + H3N + H]+	C68H131N2O2+	1.000	0.333	42.714	42.714	0.000	22	0.735	3.228	3.228	-0.355		1008.020	498	8.293	860778269979732995	860777725139605008	860777725139605007	2496	
1	C42H86NO7P	[M + H]+	C42H87NO7P+	1.000	1.000	47.490	40.522	6.968	7	0.919	3.279	3.279	0.218	PC 34:0	748.622	498	8.297	860778289546162394	860777724493682116	860777724493682115	2477	
1	C44H87NO5	[M + K]+	C44H87KNO5+	0.810	0.927	32.808	32.808	0.000	9	0.691	0.049	0.643	0.196		748.622	498	8.297	860778277592395157	860777725982660204	860777725982660203	2519	
1	C78H118N2O4	[M + H3N + H]+	C78H122N3O4+	0.505	0.238	61.390	49.650	11.740	48	0.974	0.423	1.437	1.274		1164.944	499	8.309	860778272483732639	860777725244462620	860777725244462619	2499	
1	C45H95N2O7P	[M - H2O + H]+	C45H94N2O6P+	1.000	0.328	32.676	32.676	0.000	7	0.910	3.726	3.726	-22808.268		789.684	499	8.315	860778270248168486	860777725173159444	860777725173159443	2497	
1	C44H86NO7P	[M + H]+	C44H87NO7P+	1.000	1.000	32.881	32.584	0.297	7	0.939	3.305	3.305	0.495	PC(O-18:1_18:1)	772.622	499	8.317	860778369472823759	860777725282211360	860777725282211359	2500	
1	C37H67NO2	[M + H3N + H]+	C37H71N2O2+	1.000	0.301	110.620	110.620	0.000	43	0.809	2.083	2.399	0.528		575.551	500	8.327	860778294898094628	860777725315765796	860777725315765795	2501	
1	C64H121NO2	[M + H3N + H]+	C64H125N2O2+	1.000	0.314	58.813	49.026	9.787	34	0.861	0.039	0.636	0.401		953.974	500	8.330	860778289097371798	860777725349320232	860777725349320231	2502	
1	C34H69N3O2	[M - H2O + H]+	C34H68N3O+	0.965	0.333	42.400	42.400	0.000	12	0.687	0.149	0.947	-33693.346		534.536	500	8.331	860778268125850399	860777725382874668	860777725382874667	2503	
1	C32H69N3O2	[M - H2O + H]+	C32H68N3O+	0.379	0.333	11.731	5.093	6.639	1	0.471	11.740	11.740	-35278.083		510.536	501	8.344	860778268608195401	860777725458372148	860777725458372147	2505	
1	C30H63NO2	[M - H2O + H]+	C30H62NO+	1.000	0.333	110.061	103.283	6.778	25	0.597	2.719	2.719	-39802.763		452.483	501	8.344	860778273012214980	860777725496120888	860777725496120887	2506	
1	C60H119NO2	[M + H3N + H]+	C60H123N2O2+	0.445	0.333	22.470	12.936	9.534	5	0.960	-0.298	0.555	0.644		903.958	501	8.345	860778273150627015	860777725529675324	860777725529675323	2507	
1	C61H109N11O13	[M + Na]+	C61H109N11NaO13+	1.000	1.000	52.942	50.169	2.773	33	0.856	-0.248	0.350	-1.201		1226.808	501	8.352	860778372610163257	860777725600978496	860777725600978495	2508	
1	C50H84BNO4	[M + H3N + H]+	C50H88BN2O4+	0.856	0.000	52.630	52.630	0.000	20	0.516	0.583	1.084	0.812		790.687	501	8.353	860778289562939617	860777724715980256	860777724715980255	2484	
1	C51H70F3N3O5S	[M + H3N + H]+	C51H74F3N4O5S+	0.326	0.129	61.273	61.273	0.000	25	0.856	1.314	1.314	1.252		911.534	502	8.360	860778334802705557	860777725802305112	860777725802305111	2514	
1	C37H75NO3	[M + H]+	C37H76NO3+	0.600	0.333	59.938	51.065	8.872	23	0.809	3.969	3.969	0.512		582.582	502	8.362	860778270537575478	860777725735196240	860777725735196239	2512	
1	C62H120N4O11	[M + H3N + H]+	C62H124N5O11+	0.401	0.333	37.505	30.792	6.713	14	0.985	0.440	0.640	0.461		1114.930	502	8.362	860778284185841476	860777725701641804	860777725701641803	2511	
1	C62H111N11O14	[M + Na]+	C62H111N11NaO14+	0.734	0.790	34.979	34.979	0.000	29	0.932	0.278	0.895	-0.945		1256.819	502	8.362	860778306889610650	860777725768750676	860777725768750675	2513	
1	C54H69N3O8	[M - H2O + H]+	C54H68N3O7+	0.274	0.273	129.968	123.936	6.033	46	0.858	0.307	0.645	-20687.238		870.507	502	8.363	860778339882007983	860777725873608288	860777725873608287	2516	
1	C42H75N9O5	[M - H2O + H]+	C42H74N9O4+	0.666	0.333	129.381	129.381	0.000	40	0.808	4.497	5.292	-23441.115		768.580	502	8.364	860778298945598405	860777725835859548	860777725835859547	2515	
1	C40H79NO8	[M + K]+	C40H79KNO8+	1.000	1.000	142.089	137.241	4.848	47	0.938	3.969	3.969	4.015		740.547	502	8.365	860778283644776228	860777725911357028	860777725911357027	2517	
1	C50H78O5	[M + Na]+	C50H78NaO5+	0.569	0.580	13.113	4.417	8.696	0	0.000	-1.001	1.001	-1.441		781.573	502	8.365	860778270634044475	860777725949105768	860777725949105767	2518	
1	C38H69ClN4O4S2	[M + H3N + H]+	C38H73ClN5O4S2+	0.990	0.002	53.633	53.633	0.000	25	0.615	1.271	1.271	1.355		762.480	502	8.367	860778374854116039	860777725210908184	860777725210908183	2498	
1	C39H75BrF3N3O2S	[M + H3N + H]+	C39H79BrF3N4O2S+	0.524	0.037	57.179	57.179	0.000	27	0.670	1.220	1.220	0.900		803.506	502	8.368	860778519037514568	860777725110244876	860777725110244875	2495	
1	C40H67N5O7S	[M + H]+	C40H68N5O7S+	0.346	0.290	40.720	39.097	1.622	34	0.760	0.178	3.930	-4.835		762.480	502	8.370	860778283514752776	860777726016214640	860777726016214639	2520	
1	C42H64O11	[M + H]+	C42H65O11+	0.506	0.480	33.417	33.417	0.000	16	0.882	2.255	2.255	1.477		745.453	502	8.370	860778327890492203	860777726087517816	860777726087517815	2522	
1	C44H76O10	[M + K]+	C44H76KO10+	0.696	0.697	11.482	4.393	7.089	0	0.000	-1.277	1.277	-1.079		803.506	502	8.371	860778284563328865	860777726053963380	860777726053963379	2521	
1	C31H46N2O6	[M + H]+	C31H47N2O6+	1.000	0.032	16.663	16.663	0.000	8	0.108	1.030	1.030	0.821		543.343	502	8.373	860778275491048793	860777725424817712	860777725424817711	2504	
1	C41H68O5	[M + H3N + H]+	C41H72NO5+	1.000	1.000	98.085	98.085	0.000	48	0.865	0.352	1.153	0.621	DG(22:6_16:0)	658.541	502	8.374	860778323171899800	860777726121072252	860777726121072251	2523	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	1.000	0.141	139.078	132.879	6.199	36	0.854	1.015	1.015	4.092		502.318	503	8.376	860778323192871329	860777726217541256	860777726217541255	2526	
1	C38H72N2O3	[M - H2O + H]+	C38H71N2O2+	0.904	0.192	4.773	4.773	0.000	3	0.036	2.602	4.983	-30657.997		587.549	503	8.378	860778276027919730	860777726154626688	860777726154626687	2524	
1	C31H47NO6	[M + H]+	C31H48NO6+	1.000	0.333	133.664	130.112	3.552	37	0.895	4.632	4.632	2.046		530.349	503	8.379	860778282680086227	860777726561474224	860777726561474223	2536	
1	C29H40O6	[M + H]+	C29H41O6+	1.000	0.500	41.907	38.138	3.769	15	0.970	1.199	1.199	0.669		485.290	503	8.381	860778278729051608	860777726259484300	860777726259484299	2527	
1	C28H59NO2	[M - H2O + H]+	C28H58NO+	1.000	0.333	34.079	30.172	3.907	22	0.718	2.823	2.823	-42432.391		424.451	503	8.383	860778323440335315	860777726423062176	860777726423062175	2532	
1	C38H76N2O2	[M + H3N + H]+	C38H80N3O2+	1.000	0.333	61.844	61.844	0.000	11	0.378	-0.394	2.683	3.709		610.627	503	8.385	860778282852052730	860777726188181124	860777726183986819	2525	
1	C23H48N4O7	[M - H2O + H]+	C23H47N4O6+	0.409	0.333	124.105	124.105	0.000	36	0.726	2.951	2.972	-37896.370		475.346	504	8.393	860778328280562514	860777726288844432	860777726288844431	2528	
1	C33H60O	[M + H3N + H]+	C33H64NO+	1.000	0.333	100.763	97.248	3.516	36	0.832	0.887	0.887	1.117		490.499	504	8.397	860778326179216042	860777726326593172	860777726326593171	2529	
1	C31H46N2O6	[M + H]+	C31H47N2O6+	1.000	0.248	12.845	6.694	6.152	1	0.938	6.199	6.199	0.711		543.343	504	8.398	860778284886290330	860777726494365352	860777726494365351	2534	
1	C36H75N3O2	[M - H2O + H]+	C36H74N3O+	0.930	0.333	58.196	58.196	0.000	14	0.668	0.860	1.003	-31900.415		564.583	504	8.400	860778340129471954	860777726355953304	860777726355953303	2530	
1	C35H66N2O	[M + H3N + H]+	C35H70N3O+	1.000	0.322	74.557	72.265	2.291	18	0.612	6.233	6.233	3.481		548.553	504	8.401	860778283351174916	860777726389507740	860777726389507739	2531	
1	C38H77N3O2	[M + H]+	C38H78N3O2+	0.665	0.333	7.688	7.688	0.000	1	0.948	11.249	11.249	0.583		608.609	504	8.407	860778278934572545	860777726460810916	860777726460810915	2533	
1	C34H63NO2	[M - H2O + H]+	C34H62NO+	0.995	0.267	26.255	26.255	0.000	7	0.434	0.682	0.682	-35983.419		500.484	504	8.407	860778283602833183	860777726527919788	860777726527919787	2535	
1	C38H73N3O2	[M - H2O + H]+	C38H72N3O+	0.769	0.060	48.704	48.704	0.000	13	0.631	0.683	0.854	-30704.481		586.567	505	8.416	860778330117667841	860777726628583096	860777726628583095	2538	
1	C44H79N5O5	[M + H3N + H]+	C44H83N6O5+	0.984	0.333	85.171	85.171	0.000	35	0.745	0.526	1.167	-1.510		775.641	506	8.426	860778335297633465	860777727127705332	860777727127705331	2553	
1	C68H110N6O14	[M + H3N + H]+	C68H114N7O14+	0.331	0.246	72.696	72.696	0.000	32	0.696	0.528	1.680	2.205		1252.845	506	8.439	860778426699910017	860777726766995144	860777726766995143	2542	
1	C71H112N8O12	[M - H2O + H]+	C71H111N8O11+	0.488	0.299	60.957	60.957	0.000	30	0.686	1.332	1.603	-14384.749		1251.840	507	8.444	860778542508840332	860777726695691968	860777726695691967	2540	
1	C36H71N3O2	[M - H2O + H]+	C36H70N3O+	1.000	0.333	10.803	4.470	6.333	1	0.782	11.672	11.672	-32129.390		560.552	507	8.445	860778273742023891	860777726733440708	860777726733440707	2541	
1	C34H67F2NO	[M + H3N + H]+	C34H71F2N2O+	0.913	0.500	24.601	24.601	0.000	8	0.760	0.883	0.883	2.248		561.554	507	8.445	860778461093203461	860777726666331836	860777726662137531	2539	
1	C35H64N2O	[M + H3N + H]+	C35H68N3O+	0.982	0.333	44.146	44.146	0.000	13	0.177	3.495	3.495	0.713		546.536	507	8.446	860778275050646795	860777726800549580	860777726800549579	2543	
1	C64H117NO18	[M + Na]+	C64H117NNaO18+	0.988	1.000	44.124	36.820	7.304	33	0.900	-3.383	3.383	-2.409		1210.813	507	8.446	860778303232177351	860777726838298320	860777726838298319	2544	
1	C76H104N4O10	[M - H2O + H]+	C76H103N4O9+	0.720	0.132	59.621	59.438	0.183	31	0.677	-1.995	1.995	-14817.276		1215.768	507	8.446	860778357430976525	860777726871852756	860777726871852755	2545	
1	C68H123NO2	[M + H3N + H]+	C68H127N2O2+	1.000	0.333	71.065	61.252	9.813	44	0.921	-0.198	0.538	0.391		1003.990	507	8.450	860778275440717129	860777726972516064	860777726972516063	2548	
1	C64H113N3O15S	[M + H3N + H]+	C64H117N4O15S+	0.955	0.051	24.670	24.670	0.000	25	0.616	0.893	1.580	-0.240		1213.823	507	8.451	860778578030401454	860777726905407192	860777726905407191	2546	
1	C39H78N2O2	[M - H2O + H]+	C39H77N2O+	0.592	0.333	44.438	44.438	0.000	10	0.598	0.883	0.883	-30546.787		589.603	507	8.452	860778547013522940	860777727098345200	860777727098345199	2552	
1	C40H78O4	[M + H3N + H]+	C40H82NO4+	0.391	0.333	76.074	76.074	0.000	32	0.731	1.357	1.358	0.739		640.624	507	8.452	860778276652871035	860777726938961628	860777726938961627	2547	
1	C47H91NO8	[M + H]+	C47H92NO8+	1.000	0.333	60.359	60.359	0.000	29	0.833	3.916	3.916	0.544		798.682	507	8.454	860778281044307541	860777727068985068	860777727068985067	2551	
1	C49H85NO4	[M + Na]+	C49H85NNaO4+	0.473	0.736	40.989	40.989	0.000	18	0.638	0.161	0.740	0.070		774.637	507	8.456	860778325340355184	860777727979149140	860777727979149139	2577	
1	C36H67NO	[M + H3N + H]+	C36H71N2O+	0.999	0.331	84.072	84.072	0.000	19	0.626	2.843	2.843	2.080		547.557	507	8.456	860778284227784538	860777727035430632	860777727035430631	2550	
1	C44H88NO7P	[M + H]+	C44H89NO7P+	1.000	1.000	39.360	32.340	7.020	7	0.921	3.253	3.253	-0.435	PC 36:1	774.637	508	8.460	860778281425989249	860777726599222964	860777726599222963	2537	
1	C45H91N5O5	[M + K]+	C45H91KN5O5+	0.948	0.936	54.429	54.429	0.000	24	0.661	0.947	1.190	-1.845		820.664	508	8.461	860778295460131439	860777727001876196	860777727001876195	2549	
1	C43H87N5O6	[M - H2O + H]+	C43H86N5O5+	0.395	0.303	56.989	56.989	0.000	28	0.900	2.126	3.312	-23930.132		752.662	508	8.468	860778288166236182	860777727161259768	860777727161259767	2554	
1	C78H118N2O4	[M + H3N + H]+	C78H122N3O4+	0.504	0.213	49.565	39.919	9.646	45	0.971	1.046	1.067	1.884		1164.945	508	8.468	860778287922966525	860777727203202812	860777727203202811	2555	
1	C41H84N2O3	[M - H2O + H]+	C41H83N2O2+	0.650	0.333	51.403	51.403	0.000	15	0.705	0.852	1.279	-28333.195		635.646	508	8.470	860778295661458074	860777727345809164	860777727345809163	2559	
1	C40H74O3	[M + H3N + H]+	C40H78NO3+	0.565	0.333	59.892	59.892	0.000	26	0.862	5.240	5.240	0.158		620.598	508	8.472	860778280322887245	860777727240951552	860777727240951551	2556	
1	C34H60O	[M + H3N + H]+	C34H64NO+	1.000	0.333	124.947	124.947	0.000	41	0.838	0.353	0.492	1.628		502.499	508	8.472	860778292381512034	860777727274505988	860777727274505987	2557	
1	C36H62O	[M + H3N + H]+	C36H66NO+	1.000	0.333	81.908	81.908	0.000	35	0.745	1.310	1.310	0.526		528.514	508	8.472	860778293551722924	860777727312254728	860777727312254727	2558	
1	C29H61N2O3	[M + H3N + H]+	C29H65N3O3+	1.000	0.499	67.422	67.422	0.000	37	0.824	0.344	1.702	-1.399		503.501	509	8.476	860778282818498292	860777727379363600	860777727379363599	2560	
1	C35H69N3O2	[M - H2O + H]+	C35H68N3O+	0.854	0.333	36.059	36.059	0.000	9	0.639	1.171	1.171	-32953.314		546.536	509	8.485	860778282533285582	860777728499242896	860777728499242895	2592	
1	C34H67NO	[M + H3N + H]+	C34H71N2O+	0.999	0.333	66.528	63.427	3.101	13	0.634	6.277	6.277	2.022		523.557	509	8.486	860778414045694610	860777727551330084	860777727551330083	2565	
1	C15H13I4NO4	[M + Na]+	C15H13I4NNaO4+	1.000	1.000	27.716	27.716	0.000	7	0.901	2.753	5.676	-7.897		801.685	509	8.489	860778461357444620	860777727417112340	860777727417112339	2561	
1	C34H58O	[M + H3N + H]+	C34H62NO+	1.000	0.333	157.506	154.933	2.572	28	0.482	2.291	2.717	-1.603		500.482	509	8.490	860778462322134546	860777727584884520	860777727584884519	2566	
1	C64H123NO2	[M + H3N + H]+	C64H127N2O2+	1.000	0.333	37.535	25.836	11.699	18	0.867	2.427	2.427	0.818		955.990	509	8.491	860778296311575269	860777727631021868	860777727631021867	2567	
1	C32H60O	[M + H3N + H]+	C32H64NO+	1.000	0.333	70.364	63.938	6.426	28	0.744	2.462	2.462	1.877		478.499	510	8.492	860778283112099584	860777727698130740	860777727698130739	2569	
1	C49H87N3O5	[M + H3N + H]+	C49H91N4O5+	1.000	0.333	37.695	37.695	0.000	15	0.637	1.643	2.497	0.069		815.698	510	8.495	860778284009680700	860777727731685176	860777727731685175	2570	
1	C48H91NO8	[M + H]+	C48H92NO8+	0.941	0.333	72.758	67.071	5.687	29	0.894	3.490	3.490	0.758		810.682	510	8.497	860778289395167408	860777727769433916	860777727769433915	2571	
1	C48H93NO8	[M + O + H]+	C48H94NO9+	1.000	1.000	68.452	61.774	6.679	26	0.758	3.838	3.838	0.869	HexCer(d18:1_24:0)	828.693	510	8.497	860778321389320493	860777727802988352	860777727802988351	2572	
1	C50H91NO9	[M + H]+	C50H92NO9+	0.988	0.990	67.340	60.846	6.495	23	0.281	4.836	4.840	-2.892	PC(20:5_O-22:0)	850.674	510	8.497	860778324572797454	860777727836542788	860777727836542787	2573	
1	C47H97N2O8P	[M - H2O + H]+	C47H96N2O7P+	0.976	0.326	35.204	35.204	0.000	8	0.955	3.691	3.691	-21653.750		831.696	510	8.498	860778284747878279	860777727878485832	860777727878485831	2574	
1	C36H71N3O2	[M - H2O + H]+	C36H70N3O+	0.994	0.333	34.709	34.709	0.000	10	0.694	0.751	0.751	-32129.547		560.552	510	8.499	860778289764266245	860777728532797332	860777728532797331	2593	
1	C66H123NO2	[M + H3N + H]+	C66H127N2O2+	1.000	0.333	64.927	55.643	9.284	41	0.910	0.050	0.732	0.472		979.990	510	8.502	860778288422088768	860777727949789008	860777727945594703	2576	
1	C28H59NO2	[M - H2O + H]+	C28H58NO+	1.000	0.333	26.357	22.605	3.752	16	0.723	5.756	5.756	-42432.195		424.451	510	8.506	860778289315475625	860777728469882764	860777728469882763	2591	
1	C72H110N2O4	[M + H3N + H]+	C72H114N3O4+	0.447	0.050	41.111	32.072	9.039	18	0.966	3.430	3.430	2.050		1084.883	510	8.508	860778293916627436	860777728021092184	860777728021092183	2578	
1	C47H76N6O2	[M + H3N + H]+	C47H80N7O2+	0.985	0.305	26.844	26.844	0.000	12	0.670	0.963	1.154	0.179		774.637	511	8.508	860778289508413635	860777728687986600	860777728687986599	2598	
1	C76H121N3O4	[M + H]+	C76H122N3O4+	0.500	0.042	22.823	13.335	9.489	17	0.964	3.795	3.795	2.265		1140.946	511	8.510	860778293249732994	860777728054646620	860777728054646619	2579	
1	C30H62N6O11	[M - H2O + H]+	C30H61N6O10+	0.388	0.333	25.919	19.388	6.531	10	0.869	2.480	2.535	-27065.067		665.445	511	8.511	860778290057867566	860777728092395360	860777728092395359	2580	
1	C40H50N2O3	[M + H3N + H]+	C40H54N3O3+	0.717	0.083	55.309	50.070	5.239	14	0.590	4.490	4.982	3.221		624.418	511	8.514	860778288904433769	860777728163698536	860777728163698535	2582	
1	C29H58O15	[M - H2O + H]+	C29H57O14+	0.480	0.415	8.890	8.890	0.000	1	0.019	-1.358	1.358	-28618.096		629.373	511	8.514	860778292880634231	860777728125949796	860777728125949795	2581	
1	C33H60F3N3O6	[M + H]+	C33H61F3N3O6+	0.320	0.275	48.341	45.005	3.336	13	0.842	-2.768	3.547	1.551		652.452	511	8.514	860778296139608779	860777728235001712	860777728235001711	2584	
1	C38H57O5P	[M - H2O + H]+	C38H56O4P+	0.976	0.358	45.602	38.919	6.684	14	0.796	0.404	0.409	-29651.580		607.392	511	8.514	860778297657946980	860777728201447276	860777728197252971	2583	
1	C31H63N3O4	[M - H2O + H]+	C31H62N3O3+	0.665	0.045	18.707	15.808	2.899	7	0.157	8.817	8.817	-34336.156		524.480	511	8.515	860778298014462861	860777728268556148	860777728268556147	2585	
1	C63H110N8O7	[M + H3N + H]+	C63H114N9O7+	0.690	0.227	88.230	83.242	4.988	43	0.915	0.177	0.495	-0.986		1108.882	511	8.516	860778294206034425	860777728339859324	860777728339859323	2587	
1	C36H64BrNOSi	[M + H3N + H]+	C36H68BrN2OSi+	0.982	0.333	22.538	22.538	0.000	4	0.591	1.680	1.804	2.019		651.429	511	8.517	860778289902678286	860777728302110584	860777728302110583	2586	
1	C13H20N8O7	[M - H2O + H]+	C13H19N8O6+	0.131	0.161	23.502	23.502	0.000	4	0.427	0.686	3.014	-47011.514		383.141	511	8.520	860778295158141498	860777728369219456	860777728369219455	2588	
1	C68H123NO2	[M + H3N + H]+	C68H127N2O2+	1.000	0.333	65.086	55.324	9.762	38	0.891	0.319	0.389	0.381		1003.990	511	8.525	860778294709350939	860777728402773892	860777728402773891	2589	
1	C30H63NO2	[M - H2O + H]+	C30H62NO+	0.999	0.333	8.861	8.861	0.000	4	0.163	0.236	0.568	-39803.625		452.483	511	8.525	860778295267193447	860777728595711900	860777728595711899	2595	
1	C31H46N2O6	[M + H]+	C31H47N2O6+	1.000	0.245	12.808	6.699	6.110	1	0.855	6.172	6.172	0.251		543.343	514	8.559	860778295636292236	860777728566351768	860777728566351767	2594	
1	C73H130N10O12	[M - H2O + H]+	C73H129N10O11+	0.200	0.190	21.792	21.792	0.000	10	0.627	2.973	2.973	-13622.813		1321.985	514	8.561	860778285997780902	860777728625072032	860777728625072031	2596	
1	C38H24O29	[M + K]+	C38H24KO29+	0.997	0.997	4.070	4.070	0.000	0	0.000	4.529	4.529	2.795		983.006	516	8.595	860778286232661936	860777728658626468	860777728658626467	2597	
