formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C35H71NO3	[M + Na]+	C35H71NNaO3+	Fatty acids	0.884	Fatty amides	0.671	Open-chain polyketides	0.140	Lipids and lipid-like molecules	0.728	Fatty Acyls	0.597	Fatty amides	0.687	N-acyl amines	0.614	N-acyl amines	0.614	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	576.532	441	7.357	860778211322387709	860777713483632848	860777713483632847	2160	
2	C35H71NO3	[M + H]+	C35H72NO3+	Fatty acids	1.000	Spingolipids	1.000	Ceramides	1.000	Lipids and lipid-like molecules	0.995	Sphingolipids	0.983	Ceramides	0.996	Long-chain ceramides	0.740	Long-chain ceramides	0.740	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Long-chain ceramides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	554.551	442	7.359	860778210525469859	860777713550741720	860777713550741719	2162	
1	C39H78NO8P	[M - H2O + H]+	C39H77NO7P+	Fatty acids	1.000	Glycerophospholipids	0.999	Glycerophosphoethanolamines	0.993	Lipids and lipid-like molecules	0.981	Glycerophospholipids	0.998	Glycerophosphoethanolamines	0.982	1-(1Z-alkenyl),2-acylglycerophosphoethanolamines	0.501	1-(1Z-alkenyl),2-acylglycerophosphoethanolamines	0.501	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; 1-(1Z-alkenyl),2-acylglycerophosphoethanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	702.544	442	7.359	860778221518741318	860777713617850592	860777713617850591	2164	
1	C40H78NO8P	[M + H]+	C40H79NO8P+	Fatty acids	0.984	Glycerophospholipids	0.995	Glycerophosphoethanolamines	0.822	Lipids and lipid-like molecules	0.955	Glycerophospholipids	0.992	Glycerophosphocholines	0.679	Phosphatidylcholines	0.563	Phosphatidylcholines	0.563	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphoethanolamines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Glycerophosphoethanolamines; Amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	732.554	442	7.360	860778210261228678	860777713651405028	860777713651405027	2165	
3	C36H72N2O3	[M + H3N + H]+	C36H76N3O3+	Fatty acids	0.591	Linear polyketides	0.219	Open-chain polyketides	0.417	Lipids and lipid-like molecules	0.934	Steroids and steroid derivatives	0.635					Steroids and steroid derivatives	0.635	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	598.588	442	7.361	860778266011921035	860777713512992980	860777713512992979	2161	
2	C29H61N3O	[M + H]+	C29H62N3O+	Fatty acids	0.997	Fatty amides	0.978	N-acyl amines	0.350	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.993	Amino acids, peptides, and analogues	0.547	Amino acids and derivatives	0.546	Amino acids and derivatives	0.546	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	468.489	442	7.371	860778210609355961	860777713861120252	860777713861120251	2171	
1	C27H57NO2	[M - H2O + H]+	C27H56NO+	Fatty acids	1.000	Fatty amides	0.997	N-acyl amines	0.724	Lipids and lipid-like molecules	0.970	Fatty Acyls	0.975	Fatty amides	0.969	N-acyl amines	0.955	N-acyl amines	0.955	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	410.436	442	7.372	860778211687292210	860777713831760120	860777713831760119	2170	
3	C40H76N6O5	[M + H]+	C40H77N6O5+	Amino acids and Peptides	0.980	Oligopeptides	0.905	Linear peptides	0.237	Organic acids and derivatives	0.992	Carboxylic acids and derivatives	0.990	Amino acids, peptides, and analogues	0.968	Peptides	0.656	Peptides	0.656	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	721.594	442	7.372	860778232038056361	860777713684959464	860777713684959463	2166	
1	C41H72O	[M + H3N + H]+	C41H76NO+	Fatty acids	0.757	Fatty acyls	0.442	Fatty alcohols	0.634	Lipids and lipid-like molecules	0.975	Fatty Acyls	0.619	Fatty alcohols	0.551			Fatty alcohols	0.551	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organooxygen compounds; Fatty alcohols; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	598.589	442	7.373	860778288669552733	860777714502848840	860777714502848839	2190	
1	C47H88NO5P	[M + H]+	C47H89NO5P+	Fatty acids	1.000	Spingolipids	0.995	Phosphosphingolipids	0.940	Lipids and lipid-like molecules	0.937	Sphingolipids	0.655	Phosphosphingolipids	0.667			Phosphosphingolipids	0.667	Organic compounds; Lipids and lipid-like molecules; Sphingolipids; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Phosphocholines; Phosphoethanolamines; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	778.644	444	7.392	860778249981290057	860777713924034820	860777713924034819	2173	
3	C36H60O2	[M + H3N + H]+	C36H64NO2+	Fatty acids	0.687	Fatty esters	0.677	Wax monoesters	0.413	Lipids and lipid-like molecules	0.947	Fatty Acyls	0.680	Fatty acid esters	0.593			Fatty acid esters	0.593	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	542.490	444	7.393	860778232897888736	860777714007920908	860777714007920907	2175	
1	C40H82NO7P	[M + H]+	C40H83NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.995	Lipids and lipid-like molecules	0.986	Glycerophospholipids	0.996	Glycerophosphocholines	0.980	1-alkyl,2-acylglycero-3-phosphocholines	0.591	1-alkyl,2-acylglycero-3-phosphocholines	0.591	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Glycerol ethers; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-alkyl,2-acylglycero-3-phosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	720.590	444	7.394	860778311385904857	860777713798205684	860777713798205683	2169	
1	C36H73N3O3	[M - H2O + H]+	C36H72N3O2+	Fatty acids	0.782	Spingolipids	0.242	Ceramides	0.273	Lipids and lipid-like molecules	0.954	Sphingolipids	0.521	Ceramides	0.675			Ceramides	0.675	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Ceramides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	578.562	444	7.396	860778211829898551	860777714045669648	860777714045669647	2176	
1	C35H66N2O2	[M + H3N + H]+	C35H70N3O2+	Fatty acids	0.992	Fatty amides	0.594	N-acyl ethanolamines (endocannabinoids)	0.135	Lipids and lipid-like molecules	0.892	Fatty Acyls	0.796	Fatty amides	0.735	N-acyl amines	0.536	N-acyl amines	0.536	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	564.548	444	7.396	860778215076289942	860777714112778520	860777714112778519	2178	
1	C34H62O2	[M + H3N + H]+	C34H66NO2+	Fatty acids	0.984	Fatty esters	0.808	Wax monoesters	0.598	Lipids and lipid-like molecules	0.925	Fatty Acyls	0.914	Fatty acid esters	0.691			Fatty acid esters	0.691	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	520.509	444	7.397	860778250966951588	860777714083418388	860777714083418387	2177	
1	C40H82NO7P	[M + Na]+	C40H82NNaO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.995	Lipids and lipid-like molecules	0.982	Glycerophospholipids	0.992	Glycerophosphocholines	0.958			Glycerophosphocholines	0.958	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	742.573	444	7.400	860778213063023958	860777714146332956	860777714146332955	2179	
1	C40H79O7P	[M + H3N + H]+	C40H83NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphates	1.000	Lipids and lipid-like molecules	0.990	Glycerophospholipids	0.995	Glycerophosphates	0.994	Diacylglycerophosphates	0.969	1,2-diacylglycerol-3-phosphates	0.971	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; 1,2-diacylglycerol-3-phosphates; Diacylglycerophosphates; Carbonyl compounds; Glycerophosphates; Alkyl phosphates; Monoalkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	720.591	444	7.404	860778219857796817	860777715027136904	860777715027136903	2206	
1	C46H86NO7P	[M + Na]+	C46H86NNaO7P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.993	Lipids and lipid-like molecules	0.983	Glycerophospholipids	0.994	Glycerophosphocholines	0.974	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.529	1-(1Z-alkenyl),2-acyl-glycerophosphocholines	0.529	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Glycerol ethers; Amines; Glycerol vinyl ethers; Alkyl phosphates; Dialkyl phosphates; Organic cations; 1-(1Z-alkenyl),2-acyl-glycerophosphocholines; 1-alkyl,2-acylglycero-3-phosphocholines; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	818.605	444	7.406	860778213859941722	860777714309910832	860777714309910831	2184	
6	C30H33N3O2	[M + H3N + H]+	C30H37N4O2+	Alkaloids	0.540	Tryptophan alkaloids	0.378	Hapalindole alkaloids	0.081	Benzenoids	0.956	Benzene and substituted derivatives	0.810					Benzene and substituted derivatives	0.810	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	485.290	445	7.412	860778228556783871	860777714209247524	860777714209247523	2181	
1	C41H82NO8P	[M + Na]+	C41H82NNaO8P+	Fatty acids	0.994	Glycerophospholipids	0.998	Glycerophosphocholines	0.934	Lipids and lipid-like molecules	0.976	Glycerophospholipids	0.996	Glycerophosphocholines	0.940	Phosphatidylcholines	0.896	Phosphatidylcholines	0.896	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	770.570	445	7.416	860778214900129171	860777714372825400	860777714372825399	2186	
1	C29H40O6	[M + H3N + H]+	C29H44NO6+	Terpenoids	0.824	Sesquiterpenoids	0.287	Prenyl quinone meroterpenoids	0.023	Benzenoids	0.800	Benzene and substituted derivatives	0.662	Benzoic acids and derivatives	0.792	Benzoic acid esters	0.690	Benzoic acid esters	0.690	Organic compounds; Lipids and lipid-like molecules; Benzoic acids and derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	502.317	445	7.422	860778217093750238	860777714242801960	860777714242801959	2182	
3	C37H77N3O3	[M + H]+	C37H78N3O3+	Alkaloids	0.501	Pseudoalkaloids (transamidation)	0.647	Steroidal alkaloids	0.676	Lipids and lipid-like molecules	0.945	Steroids and steroid derivatives	0.938					Steroids and steroid derivatives	0.938	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Tertiary carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	612.604	445	7.423	860778215214701987	860777714439934272	860777714435739967	2188	
1	C25H44NO7P	[M + H]+	C25H45NO7P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphoethanolamines	0.999	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Amino acids and derivatives	0.997	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylethanolamines; Secondary alcohols; 1-acyl-sn-glycero-3-phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	502.293	446	7.436	860778224974848088	860777714536403276	860777714536403275	2191	
1	C31H44O6	[M + H3N + H]+	C31H48NO6+	Terpenoids	0.898	Sesquiterpenoids	0.392	Dibenzylbutane lignans	0.019	Benzenoids	0.965	Benzene and substituted derivatives	0.793	Benzoic acids and derivatives	0.913	Benzoic acid esters	0.896	Benzoic acid esters	0.896	Organic compounds; Lipids and lipid-like molecules; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	530.348	446	7.437	860778233053077996	860777714339270964	860777714339270963	2185	
1	C45H80NO8P	[M + H]+	C45H81NO8P+	Fatty acids	0.992	Glycerophospholipids	0.997	Glycerophosphocholines	0.798	Lipids and lipid-like molecules	0.973	Glycerophospholipids	0.996	Glycerophosphocholines	0.844	Phosphatidylcholines	0.791	Phosphatidylcholines	0.791	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	794.569	447	7.448	860778217852919380	860777714632872280	860777714632872279	2194	
1	C30H54O	[M + H3N + H]+	C30H58NO+	Terpenoids	0.782	Fatty acyls	0.216	Fatty alcohols	0.234	Lipids and lipid-like molecules	0.875	Prenol lipids	0.501					Prenol lipids	0.501	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	448.451	447	7.453	860778233740943943	860777714276356396	860777714276356395	2183	
2	C43H69NO11	[M + H]+	C43H70NO11+	Polyketides	0.839	Macrolides	0.991	Polyene macrolides	0.795	Organic acids and derivatives	0.972	Carboxylic acids and derivatives	0.955	Amino acids, peptides, and analogues	0.612	Amino acids and derivatives	0.613	Amino acids and derivatives	0.613	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Lactones; Alcohols and polyols; Macrolides and analogues; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	776.496	447	7.456	860778260299278484	860777714767090024	860777714767090023	2198	
1	C43H86NO8P	[M + H]+	C43H87NO8P+	Fatty acids	1.000	Glycerophospholipids	1.000	Glycerophosphocholines	0.998	Lipids and lipid-like molecules	0.985	Glycerophospholipids	0.999	Glycerophosphocholines	0.997	Phosphatidylcholines	0.969	Phosphatidylcholines	0.969	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	776.612	447	7.457	860778218444316289	860777714960028032	860777714960028031	2204	
1	C44H84NO7P	[M + H]+	C44H85NO7P+	Fatty acids	0.999	Glycerophospholipids	1.000	Glycerophosphocholines	0.994	Lipids and lipid-like molecules	0.979	Glycerophospholipids	0.995	Glycerophosphocholines	0.980			Glycerophosphocholines	0.980	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphocholines; Carbonyl compounds; Glycerophosphocholines; Amines; Glycerol vinyl ethers; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	770.606	448	7.458	860778218461093512	860777714695786848	860777714695786847	2196	
2	C38H63N9O4	[M + K]+	C38H63KN9O4+	Amino acids and Peptides	0.977	Oligopeptides	0.886	Cyclic peptides	0.359	Organic acids and derivatives	0.988	Carboxylic acids and derivatives	0.976	Amino acids, peptides, and analogues	0.971	Amino acids and derivatives	0.967	Alpha amino acid amides	0.534	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	748.464	448	7.459	860778235112481365	860777714733535588	860777714733535587	2197	
3	C44H69NO6S2	[M + H3N + H]+	C44H73N2O6S2+	Fatty acids	0.569	Fatty esters	0.249	Leukotrienes	0.121	Lipids and lipid-like molecules	0.751							Lipids and lipid-like molecules	0.751	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Carboxylic acid derivatives; Thioesters; Carboxylic acid esters; Carbonyl compounds; Amines; Sulfenyl compounds; Organic cations; Organic salts; Carbothioic S-esters; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	789.490	448	7.460	860778221611016030	860777714800644460	860777714800644459	2199	
